batch_id,toy_id,toy_name,toy_category,elf_team_id,production_timestamp,production_date,paint_quality,assembly_score,safety_check_passed,defect_count,materials_plastic_kg,materials_wood_kg,materials_metal_kg,materials_fabric_kg,production_time_minutes,predicted_popularity_score,carbon_footprint_kg,quality_tier,workshop_location,shift
BATCH_2025_000937,TOY_DOL_4371,Baby Doll Set,DOLLS,Team_D,2025-11-18 13:23:18.684233,2025-10-29,0.638,0.625,True,1,1.5,0.32,0.48,0.1,56.9,0.601,3.52,ECONOMY,East_Workshop,MORNING
BATCH_2025_000446,TOY_BUI_8240,LEGO Castle Set,BUILDING,Team_H,2025-11-18 14:25:13.889967,2025-11-20,0.876,0.722,True,2,0.17,0.33,0.41,0.22,81.6,0.869,2.97,STANDARD,North_Workshop,NIGHT
BATCH_2025_000585,TOY_BUI_8807,Magnetic Tiles,BUILDING,Team_E,2025-11-18 15:24:38.491241,2025-11-14,0.921,0.881,True,0,1.16,0.84,0.11,0.16,111.5,0.821,2.0,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000738,TOY_BUI_5862,K'NEX Set,BUILDING,Team_C,2025-11-18 16:36:46.137460,2025-11-09,0.719,0.74,True,3,0.37,0.13,0.5,0.11,91.3,0.993,2.63,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000254,TOY_EDU_1115,Coding Game,EDUCATIONAL,Team_C,2025-11-18 17:09:26.171369,2025-11-04,0.885,0.888,True,0,1.76,0.75,0.22,0.07,11.7,0.586,3.27,PREMIUM,East_Workshop,MORNING
BATCH_2025_000382,TOY_GAM_7305,Video Game,GAMES,Team_E,2025-11-18 18:14:54.056705,2025-11-05,0.929,1.024,True,0,0.31,0.12,0.22,0.3,48.3,0.683,2.74,PREMIUM,East_Workshop,MORNING
BATCH_2025_000546,TOY_DOL_9668,Action Heroes,DOLLS,Team_B,2025-11-18 18:16:45.742343,2025-11-13,0.768,0.788,True,2,0.16,0.58,0.19,0.27,82.8,0.515,1.01,STANDARD,East_Workshop,NIGHT
BATCH_2025_000301,TOY_DOL_3935,Action Heroes,DOLLS,Team_I,2025-11-18 18:32:21.988727,2025-11-24,0.846,0.837,True,1,1.54,0.75,0.24,0.27,47.2,0.545,2.1,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000028,TOY_BUI_2568,Magnetic Tiles,BUILDING,Team_G,2025-11-18 19:46:55.757463,2025-11-21,0.846,0.852,True,3,0.33,0.99,0.34,0.11,67.1,0.791,0.56,STANDARD,West_Workshop,MORNING
BATCH_2025_000900,TOY_GAM_2835,Monopoly,GAMES,Team_J,2025-11-18 20:05:50.242478,2025-10-27,0.946,0.908,True,0,1.6,0.12,0.25,0.27,24.1,0.791,4.61,STANDARD,West_Workshop,MORNING
BATCH_2025_000601,TOY_GAM_5626,Video Game,GAMES,Team_A,2025-11-18 20:55:52.944336,2025-11-08,0.867,0.979,True,0,0.96,0.26,0.32,0.12,40.1,0.81,1.18,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000018,TOY_GAM_9786,Monopoly,GAMES,Team_A,2025-11-18 21:36:20.975852,2025-11-11,0.873,0.867,True,1,1.44,0.75,0.47,0.25,109.8,0.977,4.31,STANDARD,East_Workshop,MORNING
BATCH_2025_000167,TOY_BUI_9456,K'NEX Set,BUILDING,Team_J,2025-11-18 21:51:02.113528,2025-11-04,0.963,0.919,True,0,1.06,0.53,0.49,0.18,106.4,0.822,4.54,PREMIUM,South_Workshop,MORNING
BATCH_2025_000201,TOY_EDU_5238,Microscope,EDUCATIONAL,Team_D,2025-11-18 22:16:00.843256,2025-10-27,1.075,0.966,False,0,0.94,0.29,0.24,0.18,52.8,0.534,2.79,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000078,TOY_VEH_2719,Hot Wheels Track,VEHICLES,Team_F,2025-11-18 23:05:13.136698,2025-11-09,0.843,0.778,True,1,1.55,0.87,0.22,0.08,24.5,0.678,4.81,STANDARD,East_Workshop,MORNING
BATCH_2025_000089,TOY_GAM_9481,Monopoly,GAMES,Team_I,2025-11-18 23:17:45.449555,2025-11-01,0.866,0.886,True,0,0.16,0.37,0.38,0.06,18.6,0.554,4.29,STANDARD,South_Workshop,MORNING
BATCH_2025_000281,TOY_BUI_6034,K'NEX Set,BUILDING,Team_H,2025-11-19 00:49:42.417466,2025-11-07,0.845,0.742,True,2,1.71,0.8,0.04,0.03,42.0,0.695,3.48,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000562,TOY_GAM_4541,Chess Set,GAMES,Team_G,2025-11-19 01:27:51.769146,2025-11-20,0.637,0.621,True,0,0.38,0.49,0.33,0.24,103.5,0.937,1.26,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000713,TOY_GAM_1507,Chess Set,GAMES,Team_D,2025-11-19 01:41:56.907342,2025-11-12,0.957,0.999,True,0,1.41,0.68,0.01,0.2,50.9,0.747,2.57,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000846,TOY_BUI_6517,Magnetic Tiles,BUILDING,Team_A,2025-11-19 03:20:29.534947,2025-11-15,0.954,0.993,True,0,0.47,0.88,0.1,0.08,117.8,0.995,3.21,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000744,TOY_BUI_3311,K'NEX Set,BUILDING,Team_D,2025-11-19 05:30:37.471303,2025-11-17,0.867,1.025,True,0,0.41,0.47,0.48,0.29,115.2,0.843,4.4,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000441,TOY_EDU_9290,Coding Game,EDUCATIONAL,Team_I,2025-11-19 06:30:01.043429,2025-10-28,0.862,0.9,True,0,1.55,0.69,0.4,0.11,91.6,0.669,3.32,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000406,TOY_GAM_8769,Monopoly,GAMES,Team_J,2025-11-19 06:32:55.879607,2025-11-15,1.046,0.938,True,0,1.33,0.53,0.4,0.16,93.8,0.758,2.46,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000807,TOY_VEH_6544,Remote Control Car,VEHICLES,Team_C,2025-11-19 07:18:42.906521,2025-11-08,0.689,0.849,True,2,0.84,0.68,0.26,0.25,72.4,0.788,1.52,STANDARD,East_Workshop,MORNING
BATCH_2025_000795,TOY_VEH_7072,Toy Airplane,VEHICLES,Team_J,2025-11-19 07:55:16.537024,2025-11-07,0.783,0.777,True,2,1.78,0.61,0.39,0.09,96.9,0.79,0.69,STANDARD,East_Workshop,NIGHT
BATCH_2025_000185,TOY_VEH_6507,Toy Airplane,VEHICLES,Team_E,2025-11-19 08:15:40.952309,2025-10-26,0.939,0.967,True,0,1.28,0.84,0.37,0.26,29.1,0.863,3.77,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000151,TOY_VEH_7818,Toy Airplane,VEHICLES,Team_G,2025-11-19 08:16:54.823324,2025-11-03,0.738,0.728,True,0,1.64,0.91,0.18,0.18,100.6,0.776,3.83,STANDARD,East_Workshop,NIGHT
BATCH_2025_000378,TOY_GAM_6219,Chess Set,GAMES,Team_I,2025-11-19 08:18:23.161747,2025-11-21,0.834,0.857,True,1,0.74,0.05,0.14,0.24,118.8,0.756,4.91,STANDARD,North_Workshop,NIGHT
BATCH_2025_000865,TOY_VEH_6168,Train Set,VEHICLES,Team_C,2025-11-19 08:24:22.197038,2025-11-02,0.777,0.669,True,1,0.66,0.07,0.39,0.07,47.5,0.564,1.79,STANDARD,North_Workshop,MORNING
BATCH_2025_000501,TOY_GAM_6169,Chess Set,GAMES,Team_H,2025-11-19 09:17:26.227969,2025-10-27,0.69,0.741,True,0,1.38,0.31,0.08,0.18,30.4,0.72,1.57,ECONOMY,West_Workshop,AFTERNOON
BATCH_2025_000106,TOY_BUI_5078,Wooden Block Set,BUILDING,Team_B,2025-11-19 09:28:21.994153,2025-11-03,0.769,0.818,True,0,0.43,0.2,0.04,0.12,49.1,0.755,2.38,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000653,TOY_EDU_3732,Robot Kit,EDUCATIONAL,Team_A,2025-11-19 09:29:18.839672,2025-11-10,0.866,0.788,True,3,0.75,0.87,0.08,0.12,70.9,0.783,0.54,STANDARD,East_Workshop,MORNING
BATCH_2025_000290,TOY_DOL_4263,Barbie Dreamhouse,DOLLS,Team_B,2025-11-19 09:38:52.946746,2025-11-20,0.834,0.971,True,1,1.4,0.07,0.29,0.28,63.4,0.988,4.69,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000160,TOY_BUI_7473,LEGO Castle Set,BUILDING,Team_A,2025-11-19 10:44:57.236111,2025-11-23,0.701,0.814,True,0,0.55,0.37,0.48,0.14,43.4,0.524,2.63,STANDARD,South_Workshop,NIGHT
BATCH_2025_000198,TOY_VEH_5247,Remote Control Car,VEHICLES,Team_G,2025-11-19 10:57:05.043763,2025-11-07,0.834,0.902,True,0,1.36,0.93,0.3,0.06,73.1,0.643,2.42,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000977,TOY_EDU_6704,Robot Kit,EDUCATIONAL,Team_J,2025-11-19 11:17:52.879204,2025-11-08,0.809,0.695,True,3,1.34,0.32,0.06,0.0,86.2,0.533,0.9,STANDARD,East_Workshop,NIGHT
BATCH_2025_000230,TOY_DOL_7415,American Girl Doll,DOLLS,Team_F,2025-11-19 11:45:16.632826,2025-10-28,0.73,0.619,True,2,0.46,0.25,0.11,0.08,37.6,0.912,3.87,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000486,TOY_VEH_1008,Remote Control Car,VEHICLES,Team_G,2025-11-19 12:40:17.601987,2025-11-03,0.852,0.836,True,2,1.34,0.54,0.24,0.24,31.1,0.504,1.05,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000164,TOY_BUI_7598,LEGO Castle Set,BUILDING,Team_E,2025-11-19 13:17:32.310405,2025-11-04,0.895,0.758,True,0,0.76,0.48,0.16,0.1,31.2,0.784,3.95,STANDARD,East_Workshop,MORNING
BATCH_2025_000773,TOY_DOL_1368,Barbie Dreamhouse,DOLLS,Team_F,2025-11-19 13:42:25.892371,2025-11-20,0.94,0.853,True,0,1.05,0.86,0.48,0.2,119.4,0.723,3.59,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000997,TOY_EDU_4892,Robot Kit,EDUCATIONAL,Team_J,2025-11-19 14:04:38.945128,2025-11-12,0.666,0.802,True,3,0.75,0.53,0.31,0.15,63.2,1.0,3.87,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000410,TOY_VEH_6297,Remote Control Car,VEHICLES,Team_J,2025-11-19 14:07:39.555188,2025-11-20,0.765,0.747,True,0,1.17,0.4,0.05,0.21,83.8,0.902,3.49,STANDARD,North_Workshop,MORNING
BATCH_2025_000207,TOY_GAM_7251,Video Game,GAMES,Team_D,2025-11-19 15:18:58.195448,2025-11-08,0.725,0.765,True,0,1.82,0.89,0.35,0.24,101.6,0.87,1.65,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000355,TOY_DOL_3758,American Girl Doll,DOLLS,Team_H,2025-11-19 16:13:53.423314,2025-11-02,0.76,0.789,True,1,1.17,0.51,0.14,0.01,110.4,0.974,4.86,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000658,TOY_DOL_8827,Baby Doll Set,DOLLS,Team_E,2025-11-19 17:00:45.243452,2025-11-22,0.911,1.061,True,0,1.3,0.42,0.17,0.07,15.5,0.898,1.51,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000696,TOY_VEH_3722,Hot Wheels Track,VEHICLES,Team_D,2025-11-19 17:34:44.692604,2025-11-23,0.914,0.94,True,2,0.35,0.27,0.0,0.11,103.2,0.748,0.78,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000480,TOY_DOL_2045,American Girl Doll,DOLLS,Team_H,2025-11-19 17:40:19.343040,2025-11-12,0.649,0.721,True,2,0.7,0.92,0.13,0.1,22.1,0.833,3.08,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000961,TOY_VEH_2045,Toy Airplane,VEHICLES,Team_B,2025-11-19 17:52:38.682977,2025-10-27,0.814,0.829,True,3,1.42,0.52,0.12,0.29,87.2,0.581,4.13,STANDARD,South_Workshop,MORNING
BATCH_2025_000844,TOY_GAM_4320,Puzzle 1000pc,GAMES,Team_E,2025-11-19 17:56:05.823277,2025-11-10,0.727,0.837,True,0,1.6,0.9,0.08,0.23,56.9,0.702,0.52,ECONOMY,West_Workshop,MORNING
BATCH_2025_000582,TOY_EDU_3677,Chemistry Set,EDUCATIONAL,Team_F,2025-11-19 18:28:34.679958,2025-11-17,0.728,0.828,True,0,0.9,0.78,0.34,0.18,27.2,0.643,3.5,STANDARD,West_Workshop,NIGHT
BATCH_2025_000285,TOY_DOL_7511,American Girl Doll,DOLLS,Team_H,2025-11-19 19:04:28.350568,2025-11-14,0.887,1.011,True,0,1.17,0.05,0.03,0.07,66.9,0.635,2.47,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000113,TOY_VEH_4013,Toy Airplane,VEHICLES,Team_F,2025-11-19 19:35:20.472090,2025-11-11,0.759,0.793,True,1,1.74,0.92,0.31,0.17,61.8,0.725,4.28,ECONOMY,East_Workshop,AFTERNOON
BATCH_2025_000311,TOY_GAM_4744,Video Game,GAMES,Team_G,2025-11-19 20:25:43.590677,2025-10-30,0.846,0.903,True,1,1.06,0.65,0.08,0.29,45.9,0.758,2.01,STANDARD,South_Workshop,MORNING
BATCH_2025_000049,TOY_BUI_8662,K'NEX Set,BUILDING,Team_I,2025-11-19 20:52:21.905426,2025-11-03,0.961,0.92,True,0,0.68,0.71,0.47,0.24,37.8,0.975,0.93,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000872,TOY_VEH_8918,Remote Control Car,VEHICLES,Team_I,2025-11-19 20:55:32.916633,2025-10-28,0.909,0.741,True,1,1.06,0.13,0.06,0.04,12.0,0.756,3.75,STANDARD,South_Workshop,NIGHT
BATCH_2025_000813,TOY_EDU_5346,Chemistry Set,EDUCATIONAL,Team_A,2025-11-19 22:16:58.480075,2025-10-29,0.984,0.949,True,0,0.17,0.2,0.41,0.05,41.8,0.883,3.92,PREMIUM,South_Workshop,MORNING
BATCH_2025_000214,TOY_EDU_7785,Robot Kit,EDUCATIONAL,Team_J,2025-11-19 22:41:32.901703,2025-11-08,0.842,0.973,True,0,1.39,0.65,0.22,0.21,13.8,0.69,2.66,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000180,TOY_VEH_8755,Train Set,VEHICLES,Team_H,2025-11-19 23:28:54.920130,2025-11-19,0.782,0.735,True,2,1.17,0.26,0.29,0.01,57.0,0.903,0.72,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000746,TOY_DOL_8294,Barbie Dreamhouse,DOLLS,Team_B,2025-11-19 23:47:17.924299,2025-11-04,0.77,0.733,False,0,1.93,0.85,0.44,0.3,109.0,0.987,4.61,ECONOMY,South_Workshop,MORNING
BATCH_2025_000002,TOY_BUI_9585,K'NEX Set,BUILDING,Team_G,2025-11-19 23:51:05.181878,2025-10-27,0.858,0.884,True,3,0.52,0.3,0.21,0.03,42.8,0.784,3.55,STANDARD,West_Workshop,MORNING
BATCH_2025_000188,TOY_DOL_5783,American Girl Doll,DOLLS,Team_F,2025-11-20 00:06:04.812704,2025-11-08,0.729,0.645,True,1,0.94,0.93,0.21,0.14,40.0,0.603,1.45,ECONOMY,East_Workshop,MORNING
BATCH_2025_000725,TOY_GAM_9240,Puzzle 1000pc,GAMES,Team_F,2025-11-20 00:17:39.621777,2025-11-23,0.789,0.925,True,1,1.37,0.05,0.17,0.28,94.6,0.709,2.08,STANDARD,South_Workshop,MORNING
BATCH_2025_000952,TOY_DOL_8567,Baby Doll Set,DOLLS,Team_G,2025-11-20 00:55:51.104927,2025-10-27,0.752,0.838,True,0,1.93,0.79,0.33,0.13,99.3,0.744,0.85,STANDARD,North_Workshop,NIGHT
BATCH_2025_000380,TOY_BUI_8134,K'NEX Set,BUILDING,Team_G,2025-11-20 00:58:47.040645,2025-11-10,0.909,0.772,False,1,1.5,0.18,0.08,0.29,22.5,0.931,4.9,STANDARD,East_Workshop,MORNING
BATCH_2025_000771,TOY_GAM_3569,Video Game,GAMES,Team_A,2025-11-20 03:09:13.295944,2025-11-17,0.807,0.889,True,0,0.62,0.85,0.46,0.02,17.8,0.976,4.81,STANDARD,West_Workshop,NIGHT
BATCH_2025_000048,TOY_BUI_5335,Wooden Block Set,BUILDING,Team_D,2025-11-20 03:17:38.728944,2025-11-20,0.86,0.765,True,0,0.31,0.52,0.15,0.26,57.6,0.549,4.85,STANDARD,South_Workshop,MORNING
BATCH_2025_001000,TOY_DOL_3609,American Girl Doll,DOLLS,Team_B,2025-11-20 03:54:00.254547,2025-11-06,1.085,0.993,True,0,0.46,0.64,0.18,0.2,70.1,0.893,1.31,PREMIUM,West_Workshop,MORNING
BATCH_2025_000682,TOY_BUI_6354,K'NEX Set,BUILDING,Team_J,2025-11-20 04:03:22.515790,2025-11-10,0.789,0.834,True,0,0.13,0.87,0.26,0.18,34.6,0.597,1.06,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000400,TOY_BUI_4051,LEGO Castle Set,BUILDING,Team_D,2025-11-20 04:23:05.251792,2025-11-03,0.97,0.848,True,0,1.69,0.75,0.48,0.26,80.1,0.944,2.4,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000643,TOY_VEH_9841,Train Set,VEHICLES,Team_J,2025-11-20 05:17:12.712225,2025-11-06,0.862,0.951,True,1,1.34,0.78,0.49,0.26,52.9,0.914,2.54,STANDARD,East_Workshop,MORNING
BATCH_2025_000212,TOY_VEH_7305,Toy Airplane,VEHICLES,Team_G,2025-11-20 06:56:26.388782,2025-11-23,0.988,0.912,True,0,1.17,0.13,0.25,0.22,47.6,0.82,3.14,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000692,TOY_VEH_3596,Toy Airplane,VEHICLES,Team_A,2025-11-20 07:05:45.803114,2025-11-12,0.829,0.672,True,2,1.14,0.31,0.16,0.06,99.8,0.772,4.89,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000989,TOY_EDU_5184,Chemistry Set,EDUCATIONAL,Team_J,2025-11-20 08:37:15.027263,2025-11-03,0.795,0.747,True,2,1.95,0.67,0.17,0.19,11.9,0.852,4.4,STANDARD,South_Workshop,NIGHT
BATCH_2025_000967,TOY_VEH_4760,Remote Control Car,VEHICLES,Team_H,2025-11-20 10:38:12.873317,2025-11-10,0.843,0.969,True,0,0.39,0.75,0.3,0.05,47.6,0.916,1.97,PREMIUM,East_Workshop,MORNING
BATCH_2025_000914,TOY_GAM_4555,Monopoly,GAMES,Team_B,2025-11-20 11:10:40.025104,2025-11-15,1.029,0.88,True,0,0.42,0.14,0.23,0.19,114.4,0.935,4.61,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000530,TOY_GAM_2818,Video Game,GAMES,Team_E,2025-11-20 11:28:57.371074,2025-11-17,0.897,1.051,True,0,0.99,0.93,0.07,0.11,114.7,0.509,0.88,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000500,TOY_GAM_1037,Video Game,GAMES,Team_D,2025-11-20 12:13:13.224061,2025-11-07,0.745,0.71,True,3,0.33,0.17,0.23,0.03,116.1,0.546,1.76,ECONOMY,South_Workshop,AFTERNOON
BATCH_2025_000476,TOY_VEH_7735,Toy Airplane,VEHICLES,Team_J,2025-11-20 12:17:02.381286,2025-11-09,0.832,0.713,True,2,1.96,0.65,0.32,0.08,111.0,0.772,2.93,STANDARD,East_Workshop,MORNING
BATCH_2025_000814,TOY_GAM_4685,Puzzle 1000pc,GAMES,Team_C,2025-11-20 12:36:49.751379,2025-11-21,0.877,0.808,True,1,0.67,0.06,0.33,0.27,94.3,0.916,2.65,STANDARD,East_Workshop,MORNING
BATCH_2025_000087,TOY_EDU_8924,Microscope,EDUCATIONAL,Team_G,2025-11-20 14:54:24.973515,2025-11-21,0.744,0.672,True,2,1.54,0.3,0.4,0.17,13.3,0.709,3.73,STANDARD,East_Workshop,MORNING
BATCH_2025_000896,TOY_BUI_7545,Magnetic Tiles,BUILDING,Team_J,2025-11-20 15:25:30.870697,2025-10-26,0.956,0.864,True,3,1.42,0.35,0.34,0.13,95.8,0.539,1.45,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000532,TOY_GAM_6542,Chess Set,GAMES,Team_E,2025-11-20 16:30:03.278662,2025-10-27,0.867,0.673,True,2,0.15,0.57,0.17,0.06,11.1,0.725,2.62,STANDARD,West_Workshop,MORNING
BATCH_2025_000522,TOY_GAM_8933,Puzzle 1000pc,GAMES,Team_G,2025-11-20 17:22:45.648093,2025-11-12,0.92,0.908,True,0,1.29,0.69,0.45,0.23,27.2,0.624,3.13,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000753,TOY_DOL_8128,Action Heroes,DOLLS,Team_I,2025-11-20 19:54:14.176908,2025-11-21,0.687,0.874,True,3,1.27,0.92,0.48,0.07,63.6,0.647,3.66,STANDARD,North_Workshop,NIGHT
BATCH_2025_000241,TOY_EDU_6832,Coding Game,EDUCATIONAL,Team_A,2025-11-20 20:18:26.116966,2025-11-24,0.858,0.819,True,3,0.41,0.48,0.09,0.11,92.6,0.573,4.13,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000901,TOY_VEH_9450,Hot Wheels Track,VEHICLES,Team_G,2025-11-20 20:50:19.802521,2025-11-19,0.883,0.961,True,0,0.87,0.18,0.42,0.1,66.0,0.861,1.79,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000866,TOY_VEH_4042,Hot Wheels Track,VEHICLES,Team_C,2025-11-20 21:14:10.183381,2025-11-02,0.945,0.867,True,2,0.26,0.09,0.3,0.0,100.5,0.717,2.62,STANDARD,West_Workshop,NIGHT
BATCH_2025_000742,TOY_VEH_4558,Toy Airplane,VEHICLES,Team_A,2025-11-20 21:54:22.367891,2025-11-14,0.802,0.752,True,1,0.6,0.21,0.13,0.25,29.2,0.894,4.32,STANDARD,North_Workshop,MORNING
BATCH_2025_000816,TOY_DOL_3677,American Girl Doll,DOLLS,Team_G,2025-11-20 22:00:57.378666,2025-11-20,0.953,0.986,True,0,0.98,0.43,0.33,0.2,42.0,0.582,2.36,PREMIUM,South_Workshop,MORNING
BATCH_2025_000794,TOY_VEH_3215,Hot Wheels Track,VEHICLES,Team_H,2025-11-20 23:01:58.090589,2025-11-10,0.87,0.924,True,0,1.06,0.04,0.19,0.17,109.3,0.996,1.51,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000425,TOY_EDU_4176,Coding Game,EDUCATIONAL,Team_F,2025-11-20 23:27:15.938152,2025-11-19,0.792,0.751,True,3,1.89,0.41,0.33,0.26,64.9,0.706,3.54,ECONOMY,East_Workshop,MORNING
BATCH_2025_000781,TOY_GAM_2937,Monopoly,GAMES,Team_E,2025-11-21 00:22:35.229187,2025-11-22,0.76,0.752,True,1,1.55,0.48,0.21,0.27,81.4,0.926,2.85,STANDARD,West_Workshop,NIGHT
BATCH_2025_000590,TOY_DOL_3654,Barbie Dreamhouse,DOLLS,Team_C,2025-11-21 00:56:55.322439,2025-11-11,1.095,0.982,True,0,0.18,0.67,0.05,0.3,38.6,0.614,1.24,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000707,TOY_DOL_4436,Barbie Dreamhouse,DOLLS,Team_G,2025-11-21 01:41:13.859618,2025-11-24,0.784,0.887,True,3,1.43,0.65,0.19,0.29,15.8,0.55,2.3,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000330,TOY_BUI_7256,Wooden Block Set,BUILDING,Team_D,2025-11-21 02:41:56.636379,2025-11-11,0.817,0.891,True,2,1.87,0.56,0.28,0.04,34.6,0.934,0.85,STANDARD,West_Workshop,NIGHT
BATCH_2025_000492,TOY_DOL_8096,American Girl Doll,DOLLS,Team_E,2025-11-21 02:56:41.021168,2025-11-19,0.746,0.692,True,2,1.33,0.29,0.05,0.26,62.3,1.0,3.44,ECONOMY,South_Workshop,NIGHT
BATCH_2025_000561,TOY_BUI_1736,LEGO Castle Set,BUILDING,Team_F,2025-11-21 02:59:38.580775,2025-11-24,0.77,0.813,True,3,1.29,0.77,0.3,0.25,118.8,0.77,0.91,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000496,TOY_BUI_2893,LEGO Castle Set,BUILDING,Team_I,2025-11-21 03:24:59.487916,2025-11-07,0.939,0.953,True,0,0.95,0.64,0.37,0.11,72.1,0.664,4.05,PREMIUM,East_Workshop,MORNING
BATCH_2025_000908,TOY_BUI_9712,K'NEX Set,BUILDING,Team_F,2025-11-21 04:42:15.749508,2025-11-07,0.827,0.772,True,2,1.83,0.76,0.37,0.06,43.9,0.753,1.11,STANDARD,South_Workshop,MORNING
BATCH_2025_000638,TOY_VEH_3371,Train Set,VEHICLES,Team_B,2025-11-21 07:20:03.363797,2025-11-10,0.823,0.789,True,3,1.6,0.89,0.16,0.13,70.7,0.745,4.49,STANDARD,East_Workshop,MORNING
BATCH_2025_000338,TOY_DOL_9911,Action Heroes,DOLLS,Team_A,2025-11-21 07:40:18.371639,2025-11-16,0.822,0.698,True,2,1.99,0.74,0.45,0.14,51.5,0.833,3.86,STANDARD,West_Workshop,MORNING
BATCH_2025_000924,TOY_VEH_4186,Remote Control Car,VEHICLES,Team_H,2025-11-21 08:44:24.666285,2025-10-28,0.856,0.833,True,2,1.68,0.58,0.43,0.12,54.6,0.822,0.61,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000555,TOY_VEH_5898,Hot Wheels Track,VEHICLES,Team_E,2025-11-21 09:25:56.276715,2025-11-14,0.777,0.752,True,1,1.52,0.49,0.31,0.16,16.7,0.673,0.7,ECONOMY,East_Workshop,MORNING
BATCH_2025_000393,TOY_VEH_2965,Toy Airplane,VEHICLES,Team_G,2025-11-21 10:27:37.837197,2025-11-13,0.893,0.913,True,0,1.07,0.1,0.01,0.29,78.6,0.925,1.86,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000608,TOY_GAM_1054,Puzzle 1000pc,GAMES,Team_H,2025-11-21 10:31:52.294185,2025-10-26,0.857,0.746,True,0,1.01,0.62,0.4,0.25,36.6,0.802,2.83,STANDARD,West_Workshop,NIGHT
BATCH_2025_000651,TOY_BUI_1539,LEGO Castle Set,BUILDING,Team_B,2025-11-21 10:39:12.987396,2025-11-08,0.929,0.936,True,3,0.42,0.09,0.48,0.27,21.5,0.58,2.24,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000081,TOY_VEH_6446,Remote Control Car,VEHICLES,Team_A,2025-11-21 13:11:22.799057,2025-11-08,0.76,0.841,True,2,0.76,0.35,0.35,0.23,33.1,0.93,2.79,STANDARD,North_Workshop,MORNING
BATCH_2025_000762,TOY_GAM_7310,Monopoly,GAMES,Team_I,2025-11-21 14:49:33.136048,2025-11-07,1.073,0.913,True,0,0.11,0.59,0.34,0.08,63.6,0.955,1.64,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000336,TOY_EDU_4432,Microscope,EDUCATIONAL,Team_B,2025-11-21 16:01:13.597590,2025-11-10,0.923,0.796,True,0,0.44,0.48,0.25,0.13,37.3,0.813,3.86,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000776,TOY_EDU_8750,Robot Kit,EDUCATIONAL,Team_H,2025-11-21 17:20:03.528650,2025-10-30,1.022,1.01,True,0,1.02,0.46,0.12,0.27,16.0,0.843,1.46,PREMIUM,West_Workshop,MORNING
BATCH_2025_000108,TOY_GAM_1044,Video Game,GAMES,Team_F,2025-11-21 18:44:33.600420,2025-11-02,0.705,0.628,True,1,0.26,0.52,0.42,0.14,85.7,0.601,1.31,ECONOMY,South_Workshop,AFTERNOON
