event_id,timestamp,child_id,event_type,source_system,event_description,witness_verified,impact_score,nice_score_delta,running_score,percentile_rank,gift_tier_recommendation,special_badge,location_country,age_group,privacy_consent,data_quality_score
EVT_2025_0000000856,2025-11-07 10:16:35.495127,CH_GM_19938,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.0,1.0,51.0,45.5,BASIC,,Bosnia and Herzegovina,9-11,True,0.74
EVT_2025_0000000243,2025-11-07 11:28:28.611029,CH_PE_78084,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.6,1.6,51.6,51.0,BASIC,,El Salvador,6-8,True,0.7
EVT_2025_0000000117,2025-11-07 14:18:44.402566,CH_AG_88573,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.9,1.9,51.9,66.5,BASIC,,Venezuela,12-14,True,0.87
EVT_2025_0000000652,2025-11-07 14:41:22.881811,CH_VC_88339,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.7,1.7,51.7,57.6,BASIC,,Suriname,6-8,True,0.8
EVT_2025_0000000029,2025-11-07 14:41:25.182312,CH_GE_73155,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.0,2.0,52.0,28.5,BASIC,,Niue,9-11,True,1.0
EVT_2025_0000000316,2025-11-07 15:37:58.902953,CH_LT_49492,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.0,3.0,53.0,77.8,BASIC,,Dominica,9-11,True,0.93
EVT_2025_0000000184,2025-11-07 19:25:15.448773,CH_HU_27482,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,2.4,2.4,52.4,76.9,BASIC,,Thailand,3-5,True,0.92
EVT_2025_0000000786,2025-11-07 20:30:20.614371,CH_RS_45118,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,False,1.7,1.7,51.7,9.4,BASIC,,Iraq,6-8,True,0.71
EVT_2025_0000000381,2025-11-07 21:03:46.519982,CH_LA_89025,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.4,1.4,51.4,31.5,BASIC,,Falkland Islands (Malvinas),12-14,True,0.81
EVT_2025_0000000294,2025-11-07 22:00:07.981836,CH_DE_71210,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,2.6,2.6,52.6,52.2,BASIC,,Barbados,9-11,True,0.77
EVT_2025_0000000914,2025-11-07 22:05:18.884942,CH_CF_27305,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,2.4,2.4,52.4,23.4,BASIC,,Nepal,12-14,True,0.81
EVT_2025_0000001000,2025-11-07 22:08:38.221971,CH_AL_36254,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.9,0.9,50.9,82.3,BASIC,,Gibraltar,6-8,True,0.77
EVT_2025_0000000071,2025-11-07 22:39:12.286522,CH_IQ_23876,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.1,1.1,51.1,78.8,BASIC,,Nicaragua,12-14,True,0.78
EVT_2025_0000000412,2025-11-08 00:12:20.145753,CH_MM_27254,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.0,4.0,54.0,63.8,BASIC,KINDNESS_STAR,Mauritius,12-14,True,0.85
EVT_2025_0000000087,2025-11-08 01:10:47.031365,CH_BE_90149,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.5,2.5,52.5,1.8,BASIC,,North Macedonia,9-11,True,0.96
EVT_2025_0000000935,2025-11-08 01:38:47.456538,CH_GD_65787,LYING,SMART_TOY_TELEMETRY,lying observed,True,3.6,-3.6,46.4,24.3,BASIC,,Equatorial Guinea,6-8,True,0.97
EVT_2025_0000000265,2025-11-08 01:47:23.442899,CH_CH_38209,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.0,1.0,51.0,6.3,BASIC,,Indonesia,3-5,True,0.96
EVT_2025_0000000837,2025-11-08 01:59:59.389235,CH_TV_43742,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.2,1.2,51.2,70.2,BASIC,,Mali,12-14,True,0.95
EVT_2025_0000000368,2025-11-08 02:04:50.723197,CH_ZM_35657,SHARING,TEACHER_REPORT,sharing observed,True,2.5,2.5,52.5,19.2,BASIC,,Germany,6-8,True,0.76
EVT_2025_0000000227,2025-11-08 03:35:19.583684,CH_DM_52151,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.5,2.5,52.5,39.8,BASIC,,Iceland,3-5,True,0.85
EVT_2025_0000000326,2025-11-08 05:27:26.584142,CH_DK_51868,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.9,2.9,52.9,27.4,BASIC,,Gambia,3-5,True,0.95
EVT_2025_0000000539,2025-11-08 06:02:21.842902,CH_VA_17969,HELPING_OTHERS,TEACHER_REPORT,helping others observed,False,3.4,3.4,53.4,90.9,BASIC,,Rwanda,3-5,True,0.9
EVT_2025_0000000813,2025-11-08 06:13:35.012789,CH_MN_43324,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.7,1.7,51.7,86.2,BASIC,,Pakistan,6-8,True,0.71
EVT_2025_0000000233,2025-11-08 06:19:27.266859,CH_RU_66995,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.8,1.8,51.8,88.7,BASIC,,Bahrain,12-14,True,0.8
EVT_2025_0000000714,2025-11-08 07:15:38.030455,CH_YE_58192,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,False,1.4,1.4,51.4,88.9,BASIC,,Saint Helena,6-8,True,0.79
EVT_2025_0000000394,2025-11-08 07:17:47.021197,CH_TW_87746,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.7,1.7,51.7,31.2,BASIC,,Saint Kitts and Nevis,9-11,True,0.94
EVT_2025_0000000613,2025-11-08 07:44:15.838011,CH_NP_52673,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,4.2,4.2,54.2,57.1,BASIC,KINDNESS_STAR,Japan,12-14,True,0.81
EVT_2025_0000000589,2025-11-08 08:15:00.360206,CH_CU_63933,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,0.8,0.8,50.8,24.3,BASIC,,Kazakhstan,6-8,True,0.87
EVT_2025_0000000899,2025-11-08 09:15:23.413076,CH_LR_23361,SHARING,TEACHER_REPORT,sharing observed,True,2.5,2.5,52.5,92.7,BASIC,,Gabon,3-5,True,0.82
EVT_2025_0000000257,2025-11-08 09:55:38.669988,CH_LR_84255,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.9,1.9,51.9,3.7,BASIC,,Tuvalu,12-14,True,0.83
EVT_2025_0000000556,2025-11-08 13:19:41.750584,CH_PL_69450,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.9,2.9,52.9,84.3,BASIC,,Mongolia,12-14,True,0.9
EVT_2025_0000000509,2025-11-08 13:40:45.186816,CH_PL_28151,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.3,1.3,51.3,51.5,BASIC,,Liechtenstein,3-5,True,0.8
EVT_2025_0000000745,2025-11-08 14:20:41.047468,CH_AL_91580,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.3,1.3,51.3,37.0,BASIC,,British Virgin Islands,12-14,True,0.85
EVT_2025_0000000621,2025-11-08 14:53:56.720988,CH_CA_40870,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,2.5,2.5,52.5,73.6,BASIC,,North Macedonia,3-5,True,0.87
EVT_2025_0000000822,2025-11-08 15:44:42.949073,CH_TJ_44364,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.6,1.6,51.6,87.1,BASIC,,Guadeloupe,6-8,True,0.97
EVT_2025_0000000398,2025-11-08 16:02:51.383974,CH_ZM_77858,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.7,4.7,54.7,100.0,BASIC,KINDNESS_STAR,French Polynesia,3-5,True,0.87
EVT_2025_0000000605,2025-11-08 16:49:15.075193,CH_LC_25567,SHARING,TEACHER_REPORT,sharing observed,True,1.0,1.0,51.0,57.7,BASIC,,Falkland Islands (Malvinas),6-8,True,0.91
EVT_2025_0000000685,2025-11-08 16:55:16.773469,CH_MZ_53550,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.3,3.3,53.3,46.8,BASIC,KINDNESS_STAR,Guinea,3-5,True,0.94
EVT_2025_0000000077,2025-11-08 17:24:32.747039,CH_KG_63350,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.9,1.9,51.9,81.7,BASIC,,Saint Martin,12-14,True,0.73
EVT_2025_0000000218,2025-11-08 17:55:48.855491,CH_LS_25381,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,1.9,1.9,51.9,56.1,BASIC,,Gabon,12-14,True,0.85
EVT_2025_0000000423,2025-11-08 18:27:07.642270,CH_LR_23630,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,False,0.6,0.6,50.6,5.3,BASIC,,Serbia,3-5,True,0.83
EVT_2025_0000000734,2025-11-08 18:46:41.636756,CH_AO_93146,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.9,0.9,50.9,67.1,BASIC,,United Kingdom,9-11,True,0.86
EVT_2025_0000000681,2025-11-08 19:21:13.981856,CH_SM_85319,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.5,1.5,51.5,52.1,BASIC,,Honduras,3-5,True,0.81
EVT_2025_0000000735,2025-11-08 19:58:10.760390,CH_GE_78846,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.3,2.3,52.3,73.8,BASIC,,France,9-11,True,0.99
EVT_2025_0000000545,2025-11-08 20:38:19.480271,CH_BF_31552,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,0.7,0.7,50.7,27.6,BASIC,,United States Minor Outlying Islands,3-5,True,0.73
EVT_2025_0000000590,2025-11-08 22:07:41.969593,CH_BZ_46575,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.6,1.6,51.6,72.2,BASIC,,Cambodia,12-14,True,0.85
EVT_2025_0000000625,2025-11-08 23:25:22.016596,CH_KH_89630,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.2,2.2,52.2,14.9,BASIC,,Morocco,6-8,True,0.7
EVT_2025_0000000245,2025-11-09 02:34:19.467951,CH_US_16840,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.8,0.8,50.8,15.8,BASIC,,Montenegro,12-14,True,0.72
EVT_2025_0000000701,2025-11-09 02:47:33.098681,CH_NG_98553,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,False,1.1,1.1,51.1,11.2,BASIC,,Malaysia,6-8,True,1.0
EVT_2025_0000000512,2025-11-09 03:48:31.756607,CH_FR_66480,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.0,2.0,52.0,29.4,BASIC,,Cote d'Ivoire,6-8,True,0.83
EVT_2025_0000000317,2025-11-09 04:17:44.074408,CH_LU_69515,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.0,3.0,53.0,88.7,BASIC,,Nigeria,6-8,True,0.87
EVT_2025_0000000595,2025-11-09 05:53:04.814188,CH_TD_55418,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.5,2.5,52.5,75.9,BASIC,,Mayotte,3-5,True,0.85
EVT_2025_0000000415,2025-11-09 07:38:04.477552,CH_GW_22462,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.2,2.2,52.2,63.7,BASIC,,Holy See (Vatican City State),9-11,True,0.96
EVT_2025_0000000713,2025-11-09 08:31:17.654300,CH_VA_77095,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,5.0,5.0,55.0,27.0,BASIC,KINDNESS_STAR,Aruba,3-5,True,0.97
EVT_2025_0000000722,2025-11-09 08:38:09.918581,CH_PY_90426,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,4.0,4.0,54.0,97.4,BASIC,KINDNESS_STAR,Niue,6-8,True,0.92
EVT_2025_0000000583,2025-11-09 09:10:40.159170,CH_BD_39390,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.1,3.1,53.1,38.2,BASIC,KINDNESS_STAR,Botswana,12-14,True,0.74
EVT_2025_0000000215,2025-11-09 10:21:21.171315,CH_TD_97908,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,False,1.6,1.6,51.6,99.6,BASIC,,Luxembourg,3-5,True,0.81
EVT_2025_0000000169,2025-11-09 10:27:28.554171,CH_DO_12736,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,False,4.8,4.8,54.8,23.6,BASIC,KINDNESS_STAR,Jordan,3-5,True,0.96
EVT_2025_0000000023,2025-11-09 11:19:25.453392,CH_GB_21328,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,2.5,2.5,52.5,36.9,BASIC,,Chad,12-14,True,0.93
EVT_2025_0000000138,2025-11-09 13:20:51.525481,CH_LB_84237,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.4,3.4,53.4,85.7,BASIC,KINDNESS_STAR,Bhutan,12-14,True,0.96
EVT_2025_0000000993,2025-11-09 13:53:48.174827,CH_MY_75273,SHARING,TEACHER_REPORT,sharing observed,True,2.0,2.0,52.0,87.3,BASIC,,China,6-8,True,0.86
EVT_2025_0000000467,2025-11-09 14:45:47.073147,CH_BZ_56018,SHARING,TEACHER_REPORT,sharing observed,True,2.9,2.9,52.9,40.4,BASIC,,Nauru,3-5,True,0.72
EVT_2025_0000000336,2025-11-09 15:07:58.054787,CH_ST_92269,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.3,1.3,51.3,12.7,BASIC,,Greece,6-8,True,0.99
EVT_2025_0000000066,2025-11-09 15:40:54.724454,CH_LT_14722,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,3.4,3.4,53.4,9.3,BASIC,,Mongolia,6-8,True,0.97
EVT_2025_0000000443,2025-11-09 15:42:34.019689,CH_PT_38428,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,4.5,4.5,54.5,24.8,BASIC,KINDNESS_STAR,Zimbabwe,6-8,True,0.7
EVT_2025_0000000333,2025-11-09 17:20:44.010050,CH_VU_53218,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.0,1.0,51.0,62.6,BASIC,,Saint Lucia,12-14,True,0.85
EVT_2025_0000000006,2025-11-09 18:19:29.902617,CH_SA_11649,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.3,4.3,54.3,22.4,BASIC,KINDNESS_STAR,Tajikistan,9-11,True,0.74
EVT_2025_0000000384,2025-11-09 19:00:01.315021,CH_UA_62949,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,4.1,4.1,54.1,38.7,BASIC,KINDNESS_STAR,Greece,3-5,True,0.9
EVT_2025_0000000005,2025-11-09 20:44:33.887670,CH_LB_50461,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.1,2.1,52.1,77.1,BASIC,,Netherlands,12-14,True,0.74
EVT_2025_0000000610,2025-11-09 21:06:46.302487,CH_SA_37058,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,False,2.7,2.7,52.7,79.6,BASIC,,Luxembourg,9-11,True,0.92
EVT_2025_0000000452,2025-11-09 22:01:29.907237,CH_NI_91629,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.4,4.4,54.4,46.8,BASIC,KINDNESS_STAR,Guatemala,3-5,True,0.9
EVT_2025_0000000581,2025-11-09 22:09:54.208368,CH_TO_62058,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,3.2,3.2,53.2,88.5,BASIC,,Chile,3-5,True,0.79
EVT_2025_0000000742,2025-11-09 22:13:49.675960,CH_EE_83309,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.1,1.1,51.1,94.8,BASIC,,Cuba,6-8,True,0.87
EVT_2025_0000000014,2025-11-09 22:15:26.556491,CH_CM_80835,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.4,1.4,51.4,51.2,BASIC,,Albania,9-11,True,0.73
EVT_2025_0000000996,2025-11-09 22:43:10.781716,CH_LK_59692,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.9,0.9,50.9,75.9,BASIC,,Germany,9-11,True,0.9
EVT_2025_0000000673,2025-11-09 23:17:49.375676,CH_HN_24093,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,False,2.6,2.6,52.6,28.1,BASIC,,Paraguay,9-11,True,0.77
EVT_2025_0000000689,2025-11-09 23:37:22.422725,CH_ME_79610,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,0.6,0.6,50.6,17.4,BASIC,,Cote d'Ivoire,12-14,True,0.84
EVT_2025_0000000752,2025-11-10 00:13:11.002425,CH_MV_26795,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,3.9,3.9,53.9,55.8,BASIC,,United States Minor Outlying Islands,6-8,True,0.71
EVT_2025_0000000025,2025-11-10 00:17:27.621988,CH_DZ_52730,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,4.6,4.6,54.6,81.9,BASIC,KINDNESS_STAR,Latvia,9-11,True,0.85
EVT_2025_0000000129,2025-11-10 00:46:52.957499,CH_PG_75722,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,2.6,2.6,52.6,88.7,BASIC,,India,6-8,True,0.96
EVT_2025_0000000989,2025-11-10 01:08:53.916661,CH_CN_14309,CHORES_DONE,TEACHER_REPORT,chores done observed,True,0.7,0.7,50.7,41.7,BASIC,,Togo,6-8,True,0.82
EVT_2025_0000000678,2025-11-10 01:27:12.174741,CH_ZW_16119,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.6,0.6,50.6,33.3,BASIC,,Guam,3-5,True,0.88
EVT_2025_0000000591,2025-11-10 01:55:36.722771,CH_CL_75550,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.7,1.7,51.7,64.8,BASIC,,Norway,9-11,True,0.78
EVT_2025_0000000721,2025-11-10 02:00:09.983334,CH_BH_88556,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.2,1.2,51.2,7.5,BASIC,,Ukraine,9-11,True,0.74
EVT_2025_0000000826,2025-11-10 02:27:25.357700,CH_LV_74350,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,3.4,3.4,53.4,52.4,BASIC,,Belize,3-5,True,0.77
EVT_2025_0000000916,2025-11-10 02:38:32.035393,CH_RO_23708,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.5,2.5,52.5,41.4,BASIC,,Singapore,12-14,True,0.86
EVT_2025_0000000373,2025-11-10 04:35:15.773573,CH_MZ_70321,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.5,0.5,50.5,2.4,BASIC,,Sri Lanka,12-14,True,0.76
EVT_2025_0000000624,2025-11-10 04:44:09.668403,CH_CF_38839,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.2,3.2,53.2,78.8,BASIC,KINDNESS_STAR,Finland,3-5,True,0.99
EVT_2025_0000000773,2025-11-10 04:50:45.488219,CH_CZ_13241,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.8,1.8,51.8,30.3,BASIC,,Honduras,12-14,True,0.86
EVT_2025_0000000766,2025-11-10 05:03:24.520508,CH_US_76248,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.5,0.5,50.5,68.2,BASIC,,Ghana,6-8,True,0.86
EVT_2025_0000000132,2025-11-10 05:05:48.799423,CH_NA_15847,HELPING_OTHERS,TEACHER_REPORT,helping others observed,False,3.2,3.2,53.2,93.7,BASIC,,Finland,6-8,True,0.83
EVT_2025_0000000708,2025-11-10 05:12:37.390328,CH_ML_24836,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.0,1.0,51.0,22.8,BASIC,,Tunisia,12-14,True,0.75
EVT_2025_0000000413,2025-11-10 06:51:53.301277,CH_PW_76879,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.6,0.6,50.6,54.2,BASIC,,Cyprus,6-8,True,0.91
EVT_2025_0000000848,2025-11-10 08:15:05.461290,CH_RS_62500,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,False,1.4,1.4,51.4,50.3,BASIC,,Iraq,6-8,True,0.82
EVT_2025_0000000798,2025-11-10 08:25:38.180913,CH_ML_36236,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.3,1.3,51.3,90.9,BASIC,,Isle of Man,9-11,True,0.89
EVT_2025_0000000150,2025-11-10 10:06:32.910061,CH_NP_49521,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.9,0.9,50.9,26.0,BASIC,,Albania,6-8,True,0.73
EVT_2025_0000000206,2025-11-10 10:31:47.441990,CH_ET_96250,LYING,PARENT_PORTAL,lying observed,True,2.4,-2.4,47.6,61.7,BASIC,,Brunei Darussalam,6-8,True,0.77
EVT_2025_0000000192,2025-11-10 10:56:59.465143,CH_HU_46260,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.4,1.4,51.4,29.7,BASIC,,Reunion,6-8,True,0.7
EVT_2025_0000000759,2025-11-10 11:40:05.721992,CH_MA_36022,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.5,1.5,51.5,47.0,BASIC,,Christmas Island,12-14,True,0.84
EVT_2025_0000000406,2025-11-10 12:33:05.282654,CH_MA_48568,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.0,2.0,52.0,18.3,BASIC,,Norway,9-11,True,0.88
EVT_2025_0000000462,2025-11-10 12:38:58.312221,CH_CH_95891,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.7,1.7,51.7,18.7,BASIC,,Equatorial Guinea,3-5,True,0.99
EVT_2025_0000000147,2025-11-10 13:10:07.063624,CH_RU_54244,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,1.9,1.9,51.9,47.4,BASIC,,Latvia,9-11,True,0.78
EVT_2025_0000000498,2025-11-10 13:46:37.032501,CH_VC_40000,LYING,PARENT_PORTAL,lying observed,True,3.9,-3.9,46.1,70.9,BASIC,,Denmark,3-5,True,0.86
EVT_2025_0000000862,2025-11-10 14:00:54.386578,CH_LB_35165,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.3,1.3,51.3,29.8,BASIC,,Nigeria,12-14,True,0.9
EVT_2025_0000000870,2025-11-10 14:36:12.405554,CH_PW_77218,SHARING,TEACHER_REPORT,sharing observed,False,2.8,2.8,52.8,93.7,BASIC,,Russian Federation,9-11,True,0.93
EVT_2025_0000000897,2025-11-10 16:33:30.201026,CH_BE_60176,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.6,2.6,52.6,9.0,BASIC,,Paraguay,3-5,True,0.95
EVT_2025_0000000230,2025-11-10 17:15:26.945661,CH_MG_75113,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.8,2.8,52.8,85.8,BASIC,,Paraguay,12-14,True,0.95
EVT_2025_0000000507,2025-11-10 17:18:18.145871,CH_KP_15620,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.8,0.8,50.8,68.9,BASIC,,Spain,3-5,True,0.88
EVT_2025_0000000799,2025-11-10 17:36:56.120109,CH_FJ_48807,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,4.5,4.5,54.5,46.3,BASIC,KINDNESS_STAR,Pakistan,3-5,True,0.78
EVT_2025_0000000606,2025-11-10 18:01:47.734144,CH_LS_15907,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.2,1.2,51.2,55.5,BASIC,,Cote d'Ivoire,3-5,True,0.74
EVT_2025_0000000119,2025-11-10 18:27:20.904996,CH_SI_16178,CHORES_DONE,TEACHER_REPORT,chores done observed,False,1.2,1.2,51.2,39.0,BASIC,,Kazakhstan,3-5,True,0.91
EVT_2025_0000000377,2025-11-10 19:30:17.903333,CH_OM_36568,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.8,1.8,51.8,43.9,BASIC,,Marshall Islands,9-11,True,0.82
EVT_2025_0000000544,2025-11-10 19:57:52.867456,CH_VE_33651,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.4,4.4,54.4,23.1,BASIC,KINDNESS_STAR,Latvia,12-14,True,0.93
EVT_2025_0000000987,2025-11-10 21:53:03.227197,CH_IL_11600,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,False,0.8,0.8,50.8,93.0,BASIC,,Cuba,3-5,True,0.76
EVT_2025_0000000315,2025-11-10 22:18:38.146997,CH_CA_92235,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.9,1.9,51.9,78.8,BASIC,,Papua New Guinea,9-11,True,0.75
EVT_2025_0000000905,2025-11-10 22:53:59.962211,CH_LT_62322,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,1.2,1.2,51.2,72.0,BASIC,,Zambia,12-14,True,0.94
EVT_2025_0000000557,2025-11-11 00:35:55.548174,CH_AO_18752,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,False,2.4,2.4,52.4,30.2,BASIC,,Venezuela,12-14,True,0.72
EVT_2025_0000000683,2025-11-11 02:09:17.322693,CH_VN_13339,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.0,1.0,51.0,27.9,BASIC,,Belgium,9-11,True,0.91
EVT_2025_0000000313,2025-11-11 02:23:37.931662,CH_UG_77251,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.4,1.4,51.4,21.0,BASIC,,Cote d'Ivoire,6-8,True,0.83
EVT_2025_0000000719,2025-11-11 02:28:50.037653,CH_CI_10762,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.5,1.5,51.5,13.8,BASIC,,Belize,12-14,True,0.73
EVT_2025_0000000559,2025-11-11 03:08:31.715532,CH_US_72979,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.8,1.8,51.8,61.8,BASIC,,Iceland,3-5,True,0.83
EVT_2025_0000000854,2025-11-11 03:41:05.761027,CH_NE_44745,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.0,1.0,51.0,91.3,BASIC,,Pitcairn Islands,6-8,True,0.83
EVT_2025_0000000940,2025-11-11 04:24:46.281340,CH_SV_15377,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,False,1.8,1.8,51.8,53.4,BASIC,,Korea,12-14,True,0.96
EVT_2025_0000000487,2025-11-11 05:00:43.426070,CH_NP_79634,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.8,1.8,51.8,9.5,BASIC,,Seychelles,3-5,True,0.79
EVT_2025_0000000250,2025-11-11 08:30:48.065670,CH_IL_13597,LYING,MALL_SANTA_NETWORK,lying observed,True,2.1,-2.1,47.9,39.9,BASIC,,Dominican Republic,3-5,True,0.88
EVT_2025_0000000021,2025-11-11 09:16:48.487979,CH_ER_24045,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,False,4.2,4.2,54.2,41.3,BASIC,KINDNESS_STAR,Singapore,12-14,True,0.99
EVT_2025_0000000931,2025-11-11 10:11:23.977184,CH_LY_92930,HELPING_OTHERS,TEACHER_REPORT,helping others observed,False,3.3,3.3,53.3,87.8,BASIC,,Germany,6-8,True,0.72
