request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000182,2025-11-19T06:02:14.646Z,CH_WS_55093,12.351882525728398,-85.78107897404021,Nicaragua,Asia/Saigon,"Hi Santa! My name is Christine and I am 11 years old. This year I want robot, drone, and tablet. I've been kind and helped my brother. Thank you!",ELECTRONICS,3,0.965,5,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000008,2025-11-19T06:53:59.968Z,CH_TZ_30032,33.84114203791712,9.396951120245218,Tunisia,Europe/Vaduz,"Santa, please bring me bicycle for Christmas. I really need it because I want to learn. I've been good all year. From Katherine",SPORTS,3,0.75,2,en,stocking,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000980,2025-11-19T07:18:31.345Z,CH_BR_24836,10.722377663481957,-10.71069915693026,Guinea,Europe/Athens,"Hi Santa! My name is John and I am 7 years old. This year I want chapter book, picture book, and educational book. I've been kind and helped my grandparents. Thank you!",BOOKS,3,0.966,5,ja,tree,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000542,2025-11-19T08:50:28.961Z,CH_VC_99710,49.224470961975754,-2.139234422486085,Jersey,Africa/Khartoum,"Dear Santa, I have been very very good this year. For Christmas, I would really like tablet and maybe robot. I promise to help with chores. Love, Christopher",ELECTRONICS,3,0.695,3,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000537,2025-11-19T09:03:54.745Z,CH_PW_10292,16.745139810080932,-62.19503251183482,Montserrat,America/Guatemala,"Hi Santa! My name is Leah and I am 4 years old. This year I want chapter book, picture book, and coloring book. I've been trying my best and helped my sister. Thank you!",BOOKS,3,0.895,5,zh,tree,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000693,2025-11-19T09:18:20.300Z,CH_GT_92506,11.818378768490554,-15.236784568475114,Guinea-Bissau,Europe/Helsinki,"Hi Santa! My name is Melissa and I am 10 years old. This year I want craft kit, building blocks, and science kit. I've been kind and helped my sister. Thank you!",CREATIVE,3,0.744,1,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000282,2025-11-19T09:43:48.640Z,CH_LI_42600,-20.637735441413433,161.2119580467723,New Caledonia,Africa/Kigali,"Santa, please bring me LEGO set for Christmas. I really need it because my old one broke. I've been helpful all year. From Mark",TOYS,3,0.663,1,pt,chimney,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000158,2025-11-19T10:37:55.215Z,CH_BF_93050,12.351354724601656,-85.78683575390319,Nicaragua,Africa/Gaborone,"Santa, please bring me skateboard for Christmas. I really need it because my old one broke. I've been trying my best all year. From Kathleen",SPORTS,3,0.918,1,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000729,2025-11-19T11:27:49.858Z,CH_AT_74983,-0.5268779208674342,166.93065958862488,Nauru,Asia/Ashgabat,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like craft kit and maybe science kit. I promise to share with my siblings. Love, Andrea",CREATIVE,3,0.665,1,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000418,2025-11-19T12:11:43.076Z,CH_SY_16975,10.724941624797442,-10.705422694442728,Guinea,Europe/Stockholm,"Hi Santa! My name is Kelli and I am 7 years old. This year I want craft kit, science kit, and art supplies. I've been kind and helped my dad. Thank you!",CREATIVE,3,0.676,1,de,tree,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000430,2025-11-19T14:28:53.931Z,CH_GE_68361,34.91589216165359,32.88785284845031,Cyprus,Africa/Dakar,"Hi Santa! My name is Ryan and I am 4 years old. This year I want educational book, chapter book, and coloring book. I've been good and helped my dad. Thank you!",BOOKS,3,0.986,4,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000750,2025-11-19T15:20:04.265Z,CH_PE_65315,-0.897621182691585,11.68639989710548,Gabon,Asia/Singapore,"Santa, please bring me comic book for Christmas. I really need it because all my friends have one. I've been helpful all year. From Maria",BOOKS,3,0.75,2,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""comic book"""""""""""
REQ_2025_00000617,2025-11-19T16:25:24.964Z,CH_DO_48116,39.663009418401614,-8.133475439610395,Portugal,Asia/Bangkok,"Hi Santa! My name is Taylor and I am 11 years old. This year I want musical instrument, art supplies, and craft kit. I've been very good and helped my brother. Thank you!",CREATIVE,3,0.688,4,pt,tree,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000482,2025-11-19T17:25:19.474Z,CH_CG_39555,4.83988536865878,-58.640977788650275,Guyana,Asia/Nicosia,"Santa, please bring me drone for Christmas. I really need it because all my friends have one. I've been good all year. From Jeffrey",ELECTRONICS,3,0.768,4,it,stocking,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000524,2025-11-19T17:29:16.252Z,CH_GR_60326,13.826783296816071,-60.9725256747111,Saint Lucia,Asia/Nicosia,"Santa, please bring me building blocks for Christmas. I really need it because I want to learn. I've been kind all year. From Jesse",CREATIVE,3,0.794,4,it,tree,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000531,2025-11-19T17:40:32.674Z,CH_BS_87178,-54.843761623152616,-35.808114558449816,South Georgia and the South Sandwich Islands,Africa/Niamey,"Hi Santa! My name is Wendy and I am 7 years old. This year I want LEGO set, board game, and doll. I've been good and helped my dad. Thank you!",TOYS,3,0.929,4,es,stocking,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000281,2025-11-19T18:52:50.137Z,CH_KI_40928,39.32747827262464,-4.839329569887859,Spain,Pacific/Ponape,"Dear Santa, I have been very excellent this year. For Christmas, I would really like action figure and maybe board game. I promise to share with my siblings. Love, Nicole",TOYS,3,0.853,3,en,tree,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000862,2025-11-19T19:51:24.264Z,CH_PW_22541,-19.91936474243166,-175.1990684023799,Tonga,Africa/Johannesburg,"Santa, please bring me art supplies for Christmas. I really need it because my old one broke. I've been kind all year. From Diana",CREATIVE,3,0.698,4,de,tree,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000596,2025-11-19T20:06:26.736Z,CH_HU_25027,10.273717624778476,-84.07630221594887,Costa Rica,Asia/Tbilisi,"Santa, please bring me craft kit for Christmas. I really need it because my old one broke. I've been kind all year. From Samantha",CREATIVE,3,0.672,3,zh,tree,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000037,2025-11-19T20:13:20.878Z,CH_KM_74789,12.501441807572759,-69.96305437315867,Aruba,America/Jamaica,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like tablet and maybe smartwatch. I promise to be kind to others. Love, Alexandria",ELECTRONICS,3,0.94,2,ja,tree,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000843,2025-11-19T20:20:33.807Z,CH_UG_73890,40.77192158812127,44.67287278993933,Armenia,America/Nassau,"Santa, please bring me rollerblades for Christmas. I really need it because my old one broke. I've been trying my best all year. From Jasmine",SPORTS,3,0.904,1,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000573,2025-11-19T20:54:48.878Z,CH_VN_69612,1.3542432369307191,103.82140355545341,Singapore,Europe/Zurich,"Dear Santa, I have been very excellent this year. For Christmas, I would really like science kit and maybe art supplies. I promise to share with my siblings. Love, Becky",CREATIVE,3,0.725,3,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000329,2025-11-19T21:00:13.226Z,CH_MV_32686,59.67642788847773,14.519354949815737,Sweden,Africa/Lagos,"Hi Santa! My name is Mary and I am 9 years old. This year I want action figure, doll, and puzzle. I've been trying my best and helped my grandparents. Thank you!",TOYS,3,0.865,1,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000515,2025-11-19T21:49:59.491Z,CH_CL_94408,52.240336952303416,5.634869159556249,Netherlands,America/Adak,"Santa, please bring me drone for Christmas. I really need it because my old one broke. I've been excellent all year. From Marie",ELECTRONICS,3,0.737,4,zh,tree,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000264,2025-11-19T21:50:09.852Z,CH_DO_76995,-3.424851013625464,29.93380475762192,Burundi,Asia/Kuwait,"Hi Santa! My name is Toni and I am 3 years old. This year I want soccer ball, tennis racket, and rollerblades. I've been helpful and helped my brother. Thank you!",SPORTS,3,0.712,2,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""soccer ball"""""""""""
REQ_2025_00000509,2025-11-19T21:50:16.475Z,CH_LY_98185,13.452327329776816,144.7622842077051,Guam,Asia/Baghdad,"Dear Santa, I have been very helpful this year. For Christmas, I would really like action figure and maybe LEGO set. I promise to do my homework. Love, Melissa",TOYS,3,0.904,1,en,stocking,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000251,2025-11-19T22:22:53.729Z,CH_LI_40122,-18.92200542474541,46.438417254156285,Madagascar,America/La_Paz,"Dear Santa, I have been very kind this year. For Christmas, I would really like drone and maybe robot. I promise to help with chores. Love, Daniel",ELECTRONICS,3,0.751,2,es,chimney,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000805,2025-11-19T22:46:18.762Z,CH_KN_30185,36.63997490994993,127.6929944920202,Korea,Indian/Comoro,"Dear Santa, I have been very good this year. For Christmas, I would really like stuffed animal and maybe doll. I promise to do my homework. Love, Jennifer",TOYS,3,0.829,2,es,chimney,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000019,2025-11-19T23:06:23.780Z,CH_BB_10464,55.671041087883886,10.333074053634158,Denmark,Pacific/Palau,"Dear Santa, I have been very kind this year. For Christmas, I would really like science kit and maybe craft kit. I promise to be kind to others. Love, Rhonda",CREATIVE,3,0.733,2,it,tree,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000918,2025-11-20T00:03:36.015Z,CH_TM_40317,24.4751817403233,90.29318268409392,Bangladesh,Europe/Budapest,"Santa, please bring me educational book for Christmas. I really need it because I want to learn. I've been good all year. From Donna",BOOKS,3,0.764,1,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000026,2025-11-20T00:17:36.579Z,CH_AE_36100,42.60424144196583,25.482320368036795,Bulgaria,America/St_Vincent,"Hi Santa! My name is Ronnie and I am 5 years old. This year I want action figure, puzzle, and toy car. I've been good and helped my sister. Thank you!",TOYS,3,0.659,1,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000800,2025-11-20T00:23:40.088Z,CH_GE_68632,46.84076046208593,-56.20908789444547,Saint Pierre and Miquelon,Europe/Skopje,"Dear Santa, I have been very helpful this year. For Christmas, I would really like basketball and maybe rollerblades. I promise to help with chores. Love, Lucas",SPORTS,3,0.958,4,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000583,2025-11-20T00:34:12.136Z,CH_CI_78572,26.820931569456278,18.1257563155225,Libyan Arab Jamahiriya,Europe/Malta,"Hi Santa! My name is Tiffany and I am 11 years old. This year I want toy car, board game, and stuffed animal. I've been trying my best and helped my sister. Thank you!",TOYS,3,0.99,3,es,tree,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000343,2025-11-20T01:14:27.011Z,CH_BH_11567,35.93008395577457,14.39175820301154,Malta,Asia/Dushanbe,"Hi Santa! My name is Latasha and I am 12 years old. This year I want drone, smartwatch, and gaming console. I've been helpful and helped my mom. Thank you!",ELECTRONICS,3,0.764,5,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000437,2025-11-20T01:51:43.485Z,CH_MT_48289,-6.870704620904951,-75.0456758612594,Peru,Asia/Kabul,"Santa, please bring me art supplies for Christmas. I really need it because I want to learn. I've been good all year. From Robert",CREATIVE,3,0.883,5,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000821,2025-11-20T02:02:23.996Z,CH_TM_35923,-53.014897957008,72.95714878266213,Heard Island and McDonald Islands,Asia/Phnom_Penh,"Hi Santa! My name is Ronald and I am 10 years old. This year I want tennis racket, skateboard, and basketball. I've been good and helped my brother. Thank you!",SPORTS,3,0.883,4,it,tree,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000633,2025-11-20T02:39:31.760Z,CH_LT_56911,16.74434878549285,-62.192439275756264,Montserrat,Africa/Dar_es_Salaam,"Dear Santa, I have been very very good this year. For Christmas, I would really like tablet and maybe drone. I promise to help with chores. Love, Jeffrey",ELECTRONICS,3,0.627,2,it,chimney,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000422,2025-11-20T02:57:33.125Z,CH_UG_81716,9.530476746354733,2.2572711570396193,Benin,Africa/Tunis,"Santa, please bring me musical instrument for Christmas. I really need it because my old one broke. I've been excellent all year. From Laura",CREATIVE,3,0.981,4,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000882,2025-11-20T04:47:51.525Z,CH_MU_64957,21.001479057225964,57.001360374925454,Oman,Pacific/Port_Moresby,"Dear Santa, I have been very good this year. For Christmas, I would really like gaming console and maybe robot. I promise to help with chores. Love, Cassidy",ELECTRONICS,3,0.827,3,es,tree,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000180,2025-11-20T04:55:57.530Z,CH_MU_70423,7.553534205397953,80.71543561803016,Sri Lanka,Asia/Bishkek,"Dear Santa, I have been very good this year. For Christmas, I would really like doll and maybe toy car. I promise to help with chores. Love, Susan",TOYS,3,0.62,5,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000533,2025-11-20T07:14:05.875Z,CH_IN_67535,35.00256243438223,105.00235058566946,China,Pacific/Port_Moresby,"Santa, please bring me toy car for Christmas. I really need it because I want to learn. I've been very good all year. From Sandra",TOYS,3,0.994,4,it,stocking,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000601,2025-11-20T09:27:43.918Z,CH_LU_21536,16.00290019987871,-24.010928536825812,Cape Verde,Europe/Bucharest,"Dear Santa, I have been very excellent this year. For Christmas, I would really like stuffed animal and maybe LEGO set. I promise to be kind to others. Love, Jessica",TOYS,3,0.676,3,en,chimney,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000644,2025-11-20T09:39:35.896Z,CH_FR_71254,49.218547667563065,-2.132935720531203,Jersey,Asia/Baghdad,"Hi Santa! My name is Kevin and I am 4 years old. This year I want science kit, craft kit, and building blocks. I've been trying my best and helped my dad. Thank you!",CREATIVE,3,0.898,2,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000039,2025-11-20T09:55:54.944Z,CH_LA_56112,46.83835894531601,-56.21206919887349,Saint Pierre and Miquelon,Asia/Ashgabat,"Santa, please bring me coloring book for Christmas. I really need it because all my friends have one. I've been helpful all year. From Renee",BOOKS,3,0.881,3,it,stocking,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000506,2025-11-20T10:15:56.844Z,CH_NE_63950,18.2243953626707,-66.48349723149572,Puerto Rico,Asia/Rangoon,"Santa, please bring me skateboard for Christmas. I really need it because all my friends have one. I've been excellent all year. From Adrian",SPORTS,3,0.901,1,es,stocking,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000926,2025-11-20T11:37:15.741Z,CH_BB_80651,13.82251947054994,-60.97447668522334,Saint Lucia,Asia/Qatar,"Santa, please bring me science kit for Christmas. I really need it because I want to learn. I've been kind all year. From Shawn",CREATIVE,3,0.95,2,de,chimney,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000552,2025-11-20T11:38:22.795Z,CH_BH_10183,16.742111007662675,-62.193554031014514,Montserrat,Africa/Kigali,"Santa, please bring me chapter book for Christmas. I really need it because my old one broke. I've been very good all year. From Amber",BOOKS,3,0.859,5,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000079,2025-11-20T13:41:18.140Z,CH_ET_47627,17.117466741204815,-88.68372650337103,Belize,Pacific/Fiji,"Hi Santa! My name is Jeffrey and I am 3 years old. This year I want coloring book, picture book, and chapter book. I've been trying my best and helped my mom. Thank you!",BOOKS,3,0.631,1,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000556,2025-11-20T13:42:08.389Z,CH_SA_12715,41.50645735137428,74.72149857545165,Kyrgyz Republic,America/St_Lucia,"Santa, please bring me toy car for Christmas. I really need it because it would help me in school. I've been good all year. From Christian",TOYS,3,0.644,1,en,tree,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000155,2025-11-20T13:53:09.486Z,CH_EG_67850,52.867263051716385,-7.982550120859296,Ireland,Africa/Bangui,"Dear Santa, I have been very excellent this year. For Christmas, I would really like science kit and maybe art supplies. I promise to help with chores. Love, Paula",CREATIVE,3,0.819,4,es,tree,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000267,2025-11-20T14:02:19.924Z,CH_AG_29116,41.51208173781287,74.72632210396917,Kyrgyz Republic,Asia/Baghdad,"Hi Santa! My name is Diane and I am 5 years old. This year I want musical instrument, art supplies, and craft kit. I've been very good and helped my brother. Thank you!",CREATIVE,3,0.92,2,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000241,2025-11-20T14:33:28.707Z,CH_CO_23113,-17.026919257981014,-144.64476137689923,French Polynesia,America/Panama,"Hi Santa! My name is Maria and I am 7 years old. This year I want doll, toy car, and puzzle. I've been excellent and helped my dad. Thank you!",TOYS,3,0.714,1,de,stocking,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000071,2025-11-20T14:48:59.207Z,CH_KH_45818,16.743737768148673,-62.1886619087358,Montserrat,Africa/Mbabane,"Santa, please bring me building blocks for Christmas. I really need it because I want to learn. I've been kind all year. From Natalie",CREATIVE,3,0.881,3,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000126,2025-11-20T14:53:25.560Z,CH_CM_41051,55.34692636440422,23.751767380449735,Lithuania,Europe/Bratislava,"Dear Santa, I have been very kind this year. For Christmas, I would really like tablet and maybe gaming console. I promise to help with chores. Love, Amanda",ELECTRONICS,3,0.721,2,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000817,2025-11-20T15:54:02.039Z,CH_FR_83832,35.93207213476236,14.396750125512082,Malta,Africa/Lagos,"Santa, please bring me gaming console for Christmas. I really need it because it would help me in school. I've been helpful all year. From Jessica",ELECTRONICS,3,0.788,1,pt,chimney,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000416,2025-11-20T17:30:16.340Z,CH_BE_27332,47.59537197965431,14.125742468665216,Austria,America/Managua,"Santa, please bring me LEGO set for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Katherine",TOYS,3,0.987,5,en,tree,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000565,2025-11-20T18:10:31.037Z,CH_PK_57873,-2.485740965522125,117.88954075112717,Indonesia,America/Jamaica,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like toy car and maybe LEGO set. I promise to do my homework. Love, Randy",TOYS,3,0.657,2,es,chimney,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000545,2025-11-20T18:26:10.826Z,CH_NO_24425,-9.169891331239345,-171.82215809473547,Tokelau,Africa/Banjul,"Dear Santa, I have been very helpful this year. For Christmas, I would really like smartwatch and maybe headphones. I promise to be kind to others. Love, Charles",ELECTRONICS,3,0.708,3,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000058,2025-11-20T19:29:24.109Z,CH_WS_91381,8.63692562481801,-11.841320914638583,Sierra Leone,Europe/Malta,"Dear Santa, I have been very helpful this year. For Christmas, I would really like art supplies and maybe science kit. I promise to help with chores. Love, Kelly",CREATIVE,3,0.7,2,es,chimney,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000516,2025-11-20T19:32:20.757Z,CH_IQ_59832,36.1292370629278,-5.34652364456655,Gibraltar,Asia/Ashgabat,"Dear Santa, I have been very helpful this year. For Christmas, I would really like coloring book and maybe chapter book. I promise to help with chores. Love, Derek",BOOKS,3,0.831,1,it,chimney,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000261,2025-11-20T20:22:01.013Z,CH_UZ_60157,-0.7251557401921451,15.638771941174001,Congo,Europe/Luxembourg,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like educational book and maybe coloring book. I promise to share with my siblings. Love, Terri",BOOKS,3,0.853,2,de,stocking,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000631,2025-11-20T20:55:49.634Z,CH_TL_14356,31.754598760534314,34.966293695590785,Palestinian Territory,Asia/Phnom_Penh,"Dear Santa, I have been very helpful this year. For Christmas, I would really like headphones and maybe drone. I promise to share with my siblings. Love, Daniel",ELECTRONICS,3,0.924,1,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000769,2025-11-20T21:59:05.074Z,CH_LV_44274,44.30620908114989,17.598894293555354,Bosnia and Herzegovina,Europe/Ljubljana,"Hi Santa! My name is Luis and I am 12 years old. This year I want basketball, rollerblades, and skateboard. I've been very good and helped my grandparents. Thank you!",SPORTS,3,0.883,3,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000112,2025-11-20T22:29:36.898Z,CH_BA_47880,-51.94616168597212,-59.54177465609369,Falkland Islands (Malvinas),Asia/Colombo,"Dear Santa, I have been very excellent this year. For Christmas, I would really like comic book and maybe educational book. I promise to help with chores. Love, Jonathan",BOOKS,3,0.882,4,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""comic book"""""""""""
REQ_2025_00000917,2025-11-20T22:42:27.842Z,CH_LI_71846,58.75338615990018,25.334713244050928,Estonia,Asia/Hebron,"Santa, please bring me soccer ball for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Matthew",SPORTS,3,0.85,2,pt,chimney,"""""""[{""""""""item_name"""""""": """"""""soccer ball"""""""""""
REQ_2025_00000196,2025-11-20T23:22:29.724Z,CH_RU_87994,34.64097362843964,39.04734758805864,Syrian Arab Republic,Africa/Accra,"Hi Santa! My name is Angel and I am 5 years old. This year I want gaming console, robot, and tablet. I've been good and helped my dad. Thank you!",ELECTRONICS,3,0.703,1,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000760,2025-11-21T00:27:38.540Z,CH_RO_93631,-15.9271865,-83.709442,Holy See (Vatican City State),Africa/Asmera,"Hi Santa! My name is Kyle and I am 12 years old. This year I want craft kit, musical instrument, and building blocks. I've been kind and helped my brother. Thank you!",CREATIVE,3,0.642,3,it,stocking,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000961,2025-11-21T00:39:09.590Z,CH_TL_82805,19.094853944769866,-70.30439938861271,Dominican Republic,America/Havana,"Santa, please bring me robot for Christmas. I really need it because my old one broke. I've been very good all year. From Jacqueline",ELECTRONICS,3,0.919,4,ja,mailbox,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000540,2025-11-21T01:18:51.907Z,CH_LT_66880,23.99843203665189,54.00188756436081,United Arab Emirates,Indian/Mahe,"Santa, please bring me craft kit for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Jessica",CREATIVE,3,0.602,2,es,tree,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000518,2025-11-21T02:08:02.456Z,CH_BW_50487,21.724936909274188,-71.5506359232142,Turks and Caicos Islands,America/Santo_Domingo,"Santa, please bring me drone for Christmas. I really need it because all my friends have one. I've been kind all year. From Ryan",ELECTRONICS,3,0.801,1,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000748,2025-11-21T02:26:12.733Z,CH_MM_50819,12.351402496625006,-85.78066813702513,Nicaragua,America/Bahia,"Hi Santa! My name is Eric and I am 9 years old. This year I want LEGO set, board game, and toy car. I've been helpful and helped my dad. Thank you!",TOYS,3,0.79,3,fr,stocking,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000758,2025-11-21T03:41:45.752Z,CH_ID_78713,18.22606664259208,-66.48652692143492,Puerto Rico,Pacific/Auckland,"Hi Santa! My name is Mercedes and I am 5 years old. This year I want headphones, gaming console, and smartwatch. I've been good and helped my grandparents. Thank you!",ELECTRONICS,3,0.641,5,ja,tree,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000350,2025-11-21T03:48:23.775Z,CH_MY_18256,10.746521297428824,-61.08165770525784,Trinidad and Tobago,America/Havana,"Dear Santa, I have been very kind this year. For Christmas, I would really like gaming console and maybe tablet. I promise to do my homework. Love, Daniel",ELECTRONICS,3,0.917,3,ja,mailbox,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000480,2025-11-21T03:56:44.365Z,CH_IE_46942,17.221573365549897,-61.95484855718785,Antigua and Barbuda,Europe/Vienna,"Santa, please bring me robot for Christmas. I really need it because all my friends have one. I've been kind all year. From Sarah",ELECTRONICS,3,0.929,4,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000110,2025-11-21T04:46:17.409Z,CH_BR_14138,22.175692801676988,113.55429510746976,Macao,America/Argentina/San_Juan,"Hi Santa! My name is Christopher and I am 12 years old. This year I want musical instrument, art supplies, and craft kit. I've been very good and helped my dad. Thank you!",CREATIVE,3,0.829,1,de,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000144,2025-11-21T05:23:39.690Z,CH_ID_48200,13.801421209291782,-88.91513371282498,El Salvador,America/Cancun,"Hi Santa! My name is Kara and I am 12 years old. This year I want smartwatch, robot, and gaming console. I've been excellent and helped my brother. Thank you!",ELECTRONICS,3,0.894,4,de,stocking,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000295,2025-11-21T06:10:18.828Z,CH_BE_54062,39.66099516294304,-8.13620192809624,Portugal,Asia/Damascus,"Hi Santa! My name is Austin and I am 12 years old. This year I want building blocks, art supplies, and science kit. I've been excellent and helped my dad. Thank you!",CREATIVE,3,0.633,5,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000731,2025-11-21T06:31:22.642Z,CH_GT_44452,-19.05344703330597,-169.86105448622897,Niue,Africa/Douala,"Santa, please bring me drone for Christmas. I really need it because I want to learn. I've been trying my best all year. From Adrian",ELECTRONICS,3,0.789,3,pt,tree,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
